,dyad_gameid,trial_num,turn_num,message_id,workerID,block,phrases,scene,tower,message_num,message,content,refExps,leftTarget,rightTarget,tower_pair,rep
4452,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,4.0,8,ee68e406-c784-499d-6909-b2905496a305,charles,2,,,1,4,"use 2 reds to make an L shape, just like you did before.",2 reds l shape ,"2 reds, L shape, ",Pi,L,Pi_L,2
4453,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5.0,0,1fb99669-a416-c71d-f64d-977c20a4ef0e,charles,0,,,1,0,"This is the same upside down U you've made a few times, centered over the left red mark. 
", upside down u ," upside down U, ",Pi,C,Pi_C,2
4454,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5.0,2,b894cf22-c2dc-9456-5b84-7a843ffd9bf2,charles,1,,,0,1,"perfect, now a blue centered over the right red  mark.
",a blue ,"a blue, ",Pi,C,Pi_C,2
4455,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5.0,4,2c7bf199-7100-0657-78ed-d1c6e98114a4,charles,2,,,0,2,1 red over the left side of that blue one and then another red on top of that.,1 red another red ,"1 red, another red, ",Pi,C,Pi_C,2
4456,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5.0,6,6d7cefa5-5aa2-356b-d67c-a257afed8aae,charles,1,,,0,3,"blue on top, directly over the other blue one.",blue ,"blue, ",Pi,C,Pi_C,2
4457,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,6.0,0,5d587077-68fe-8666-6fb5-545cd95cd1ae,charles,2,,,1,0,Another L shape. This one has the bottom two blocks centered over the left red mark.,l shape two blocks ,"L shape, two blocks, ",L,Pi,L_Pi,2
4458,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,6.0,2,1679ddcc-fc88-47d2-1b06-7b1095862085,charles,0,,,1,1,"Perfect, now the upside down U centered over the right red mark.",upside down u ,"upside down U, ",L,Pi,L_Pi,2
4459,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,7.0,0,218a6b18-73ec-aee9-cd00-f4288ec14f83,charles,1,,,1,0,put a blue one centered on the left red mark. We're making that tall C shape again., a blue one tall c shape ," a blue one, tall C shape, ",C,Pi,C_Pi,3
4460,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,7.0,2,cdbe996e-f31a-5950-03fb-48c018976794,charles,0,,,1,1,"Awesome, upside down U centered on the right side now",upside down u ,"upside down U, ",C,Pi,C_Pi,3
4461,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,8.0,0,62e1b434-b367-0f54-dbd6-1b32865fd3ce,charles,0,,,1,0,"L shape on the left, same as before.",l shape ,"L shape, ",L,C,L_C,3
4462,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,8.0,2,64afbf49-3cc9-19a9-7ae1-a24ea792b2b4,charles,0,,,1,1,"Tall C on the right, you're doing awesome!",tall c ,"Tall C, ",L,C,L_C,3
4463,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,9.0,0,6bfed001-18bc-aa21-b887-d3e9a3171056,charles,0,,,2,0,"Upside down U on the left side and tall C on the right side!
",upside down u tall c ,"Upside down U, tall C, ",Pi,C,Pi_C,3
4464,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,10.0,0,4bdc511a-d746-1872-ace1-46850eaa73e9,charles,0,,,2,0,Tall C on the left and L on the right! You're making my job easy!,tall c l ,"Tall C, L, ",C,L,C_L,3
4465,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,11.0,0,474fc1f7-4d26-c0c5-2ba0-8a2499ccda39,charles,0,,,2,0,upside down U on the left and L on the right!,upside down u l ,"upside down U, L, ",Pi,L,Pi_L,4
4466,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,0.0,0,852d2ee5-0061-fd30-d907-3286329cd43a,charles,1,,,0,0,"horizontal block middle of red line left side
",horizontal block ,"horizontal block, ",C,Pi,C_Pi,1
4467,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,0.0,2,6a4ace0e-d89a-9500-9f13-d2fbe583847f,charles,1,,,0,1,vertical block on top of this one on the left side,vertical block ,"vertical block, ",C,Pi,C_Pi,1
4468,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,0.0,4,ed0d0418-2d58-bce9-8974-5cd7111868f8,charles,1,,,0,2,one more the same on top of it,one more ,"one more, ",C,Pi,C_Pi,1
4469,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,0.0,6,6a594b07-eda6-7806-3a19-607d3bfb255e,charles,1,,,0,3,"now a horizontal one above that, it should go to the right",horizontal one ,"horizontal one, ",C,Pi,C_Pi,1
4470,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,0.0,8,00183cfe-ceb0-9220-7984-f33f61c61ae4,charles,1,,,0,4,"right red line, go left 2 blocks and there is a vertical block",vertical block ,"vertical block, ",C,Pi,C_Pi,1
4471,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,0.0,10,f9df7275-6199-4015-35c9-599f6f9179cf,charles,1,,,0,5,"sorry, too far, go above that one, and one block right and do a horizontal line that goes to the t",a horizontal line ,"a horizontal line, ",C,Pi,C_Pi,1
4472,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,0.0,12,f45c8840-9da2-8338-0a8b-c856c3edd9b7,charles,1,,,0,6,now one more horizontal to the right of that,horizontal ,"horizontal, ",C,Pi,C_Pi,1
4473,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,0.0,14,58d97f4a-9533-1356-074f-3be044f20133,charles,1,,,0,7,go two spaces to the right from the red line and put one vertical,vertical ,"vertical, ",C,Pi,C_Pi,1
4474,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1.0,0,565af699-d3bb-63d7-5e12-425cb42fb357,charles,2,,,0,0,left red line 2 horizontal blocks one on each side of the line,2 horizontal blocks ,"2 horizontal blocks, ",L,Pi,L_Pi,1
4475,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1.0,2,2266a107-a408-001f-7433-97f1ad5b9bb2,charles,1,,,0,1,"yes, now put one to the right of that, horizontal",horizontal ,"horizontal, ",L,Pi,L_Pi,1
4476,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1.0,4,40709bd4-1790-a6b7-845c-21e7988d0e4a,charles,1,,,0,2,"on the left side of your first block put a vertical block above it
",a vertical block ,"a vertical block, ",L,Pi,L_Pi,1
4477,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1.0,6,1a7e256d-b6ff-e12c-1a6f-0c9af1f7e90f,charles,1,,,0,3,"yes, now one more above it",one more ,"one more, ",L,Pi,L_Pi,1
4478,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1.0,8,24536074-b13d-e531-062d-7f7a45dae1f3,charles,1,,,0,4,"now the right red line.  skip one block to the right, then put one vertical",one vertical ,"one vertical, ",L,Pi,L_Pi,1
4479,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1.0,10,22ca9fe8-a8aa-7d13-c5a9-18d19eede43c,charles,1,,,0,5,"yes, now back to the red line, skip one block left the put a vertical",a vertical ,"a vertical, ",L,Pi,L_Pi,1
4480,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1.0,12,f9d2b2de-92bb-a701-3503-c56e61002dbd,charles,2,,,0,6,"yes, now 2 horizontal blocks will connect these two lines.  one is directly above and goes to the ri",2 horizontal blocks ,"2 horizontal blocks, ",L,Pi,L_Pi,1
4481,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1.0,14,6bd1f046-339f-bb69-51cd-2c07a8f78b61,charles,1,,,0,7,"yes, now one more to the right of that one",one more ,"one more, ",L,Pi,L_Pi,1
4482,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2.0,0,8f41d3e4-1ece-b5e5-8018-41f4820d15c6,charles,1,,,0,0,the left red line.  one horiz block on the left side of it without skipping a block,one horiz block ,"one horiz block, ",L,C,L_C,1
4483,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2.0,2,79801aaa-e93b-4418-b170-b1ed1b040be3,charles,1,,,0,1,"yes, now one on the right side of the line",one ,"one, ",L,C,L_C,1
4484,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2.0,4,729bd820-e4ad-24e2-824d-9e961fe253b0,charles,1,,,0,2,"yes, your first block you put.  put a vertical above the left side of that block",a vertical ,"a vertical, ",L,C,L_C,1
4485,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2.0,6,8c3af69e-7474-7f6f-2dbd-b6e57844c2ac,charles,1,,,0,3,"yes, one more above it",one more ,"one more, ",L,C,L_C,1
4486,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2.0,8,41229d75-6a8d-3e84-20fe-652b56fe2301,charles,1,,,0,4,yes now right line has a horizontal in the middle of it,a horizontal ,"a horizontal, ",L,C,L_C,1
4487,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2.0,10,816480fa-90a2-b8e1-141b-d89660924d2b,charles,1,,,0,5,"yes, now on the left side of that block above it, put a vertical",a vertical ,"a vertical, ",L,C,L_C,1
4488,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2.0,12,dcff697d-d26d-028d-d1f1-5ee755e9718e,charles,1,,,0,6,"yes, now one above that",one ,"one, ",L,C,L_C,1
4489,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2.0,14,59de5319-3f9b-bcfc-742c-59053bcab3ea,charles,1,,,0,7,"yes, now above that is a horizontal line that will go to the right",a horizontal line ,"a horizontal line, ",L,C,L_C,1
4490,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3.0,0,69083bd6-ef61-7cac-c674-d2447b056d02,charles,1,,,0,0,"left red line, horizontal block in the middle of it",horizontal block ,"horizontal block, ",C,L,C_L,2
4491,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3.0,2,e355c369-b931-a26d-726e-8017061f5679,charles,1,,,0,1,"yes, left side of that block put a vertical above it",a vertical ,"a vertical, ",C,L,C_L,2
4492,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3.0,4,f5652d00-67a4-eb26-8d6e-44f20189a5d9,charles,1,,,0,2,"yes, now one more above it",one more ,"one more, ",C,L,C_L,2
4493,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3.0,6,3956fba9-7232-3dc9-c677-81b2c3a31607,charles,1,,,0,3,"now a horizontal one above that, going to the right",a horizontal one ,"a horizontal one, ",C,L,C_L,2
4494,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3.0,8,7a2be049-40d2-d16f-3db6-12f46df2fc82,charles,2,,,0,4,"the right red line, on horizontal block on the left side and one on the right side",on horizontal block one ,"on horizontal block, one, ",C,L,C_L,2
4495,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3.0,10,70df67b9-3a6f-36fa-2418-13ef799fde33,charles,0,,,0,5,yes now the other side,nan,,C,L,C_L,2
4496,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3.0,12,7c76a592-a73e-3f3b-5c27-761d4894d9fc,charles,1,,,0,6,"your first block, left side go above it and do vertical",vertical ,"vertical, ",C,L,C_L,2
4497,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3.0,14,26184c80-edf6-b1e0-ee8f-0e0999755cb9,charles,1,,,0,7,"yes, one more above it vertical and done",vertical ,"vertical, ",C,L,C_L,2
4498,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,4.0,0,af3b5a91-85ba-b545-d4e2-6a5bf807cdd9,charles,1,,,0,0,"left red line, skip one block to the left and then put a vertical line",a vertical line ,"a vertical line, ",Pi,L,Pi_L,2
4499,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,4.0,2,eec9fa67-4cc6-72fc-3006-ff85166a1a98,charles,1,,,0,1,same thing on the right side of the left line skip one then vertical,vertical ,"vertical, ",Pi,L,Pi_L,2
4500,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,4.0,4,1f6ceec1-ac54-6740-a182-e35f848edc98,charles,2,,,0,2,"now, 2 blocks will connect them, above that block and to the left with a horizontal line",2 blocks a horizontal line ,"2 blocks, a horizontal line, ",Pi,L,Pi_L,2
4501,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,4.0,6,57c2747f-27b5-1ee7-0f1a-6c44f239fbb0,charles,0,,,0,3,yes now the other side to connect it,nan,,Pi,L,Pi_L,2
4502,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,4.0,8,9f2d5db8-deba-a89f-559d-e20409642b31,charles,1,,,0,4,"yes, now right red line horizontal on the right side of the line",horizontal ,"horizontal, ",Pi,L,Pi_L,2
4503,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,4.0,10,e668bb6e-c408-143f-290d-07e4ce1f4081,charles,1,,,0,5,"yes, now one on the left side of the red line, horizontal",horizontal ,"horizontal, ",Pi,L,Pi_L,2
4504,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,4.0,12,3008a519-ad83-0951-63ea-a00577f63854,charles,1,,,0,6,"yes, on that block left side put one vertical above it",one vertical ,"one vertical, ",Pi,L,Pi_L,2
4505,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,4.0,14,2ae201c0-312a-4c3c-7f00-625769560c06,charles,1,,,0,7,"other block, sorry.  left side of block left of the red line vertical above it",vertical ,"vertical, ",Pi,L,Pi_L,2
4506,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,5.0,0,f2b72bd2-c97b-e2af-0c10-ef0164119d38,charles,1,,,0,0,"left red line, skip one block left and put a vertical line",a vertical line ,"a vertical line, ",Pi,C,Pi_C,2
4507,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,5.0,2,56c6544d-f60c-e881-c5ac-7520cd4668fe,charles,1,,,0,1,"yes, now left red line skip one block to the right and put a vertical line",a vertical line ,"a vertical line, ",Pi,C,Pi_C,2
4508,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,5.0,4,d46e34aa-ae9d-1797-c284-e0bee33e270a,charles,2,,,0,2,"yes, now 2 horizontal above them connecting them",2 horizontal ,"2 horizontal, ",Pi,C,Pi_C,2
4509,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,5.0,6,53fb2ed1-b953-4807-3009-61c3855a7d8d,charles,1,,,0,3,"yes, now one more",one more ,"one more, ",Pi,C,Pi_C,2
4510,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,5.0,8,8af37d72-ec4f-4490-84ea-f9432ee66e21,charles,1,,,0,4,"yes, now the right red line is in the middle of a horizontal line",a horizontal line ,"a horizontal line, ",Pi,C,Pi_C,2
4511,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,5.0,10,952b750d-9830-349d-d9ef-bb41b66b6b0b,charles,1,,,0,5,on the left side of that block is a vertical line above it,a vertical line ,"a vertical line, ",Pi,C,Pi_C,2
4512,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,5.0,12,b050eb01-a22f-c818-26f3-32446f1d5baf,charles,1,,,0,6,"yes, now one more vertical above it",vertical ,"vertical, ",Pi,C,Pi_C,2
4513,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,5.0,14,a9c7ae92-e61b-4dc6-7e52-5e4f9e203161,charles,1,,,0,7,"yes, now above that is a horizontal line going towards the right",a horizontal line ,"a horizontal line, ",Pi,C,Pi_C,2
4514,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6.0,0,991ab513-369f-e284-edc6-41cd921bc646,charles,1,,,0,0,"ok left red line, there is a horizontal line to the right of it",a horizontal line ,"a horizontal line, ",L,C,L_C,2
4515,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6.0,2,7cddb4cc-3e33-2f35-086c-976870fe3cfc,charles,1,,,0,1,"yes, now there is a horizontal line to the left of the red line",a horizontal line ,"a horizontal line, ",L,C,L_C,2
4516,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6.0,4,5153f737-d7f1-4ec2-9a9d-add2e7aad070,charles,1,,,1,2,on the left side of the block on the left side of the line put a vertical line above it to make an L,a vertical line l ,"a vertical line, L, ",L,C,L_C,2
4517,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6.0,6,0021b632-3246-b7d9-bb29-66398e4a295d,charles,1,,,0,3,"yes, now one more vertical above it",vertical ,"vertical, ",L,C,L_C,2
4518,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6.0,8,3e2b6653-2258-edf3-0ff0-952a0b2591c4,charles,1,,,0,4,"yes, the right red line is in the middle of a horizontal line",a horizontal line ,"a horizontal line, ",L,C,L_C,2
4519,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6.0,10,9c272c51-ac98-a368-dfc8-b87a7176d181,charles,1,,,0,5,"yes, now on the left side of that red line there is a vertical line above it",a vertical line  ,"a vertical line , ",L,C,L_C,2
4520,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6.0,12,1beaf9cf-af3c-b9d0-a92c-3c3e3957f082,charles,1,,,0,6,"yes, now one more vertical above that",vertical ,"vertical, ",L,C,L_C,2
4521,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6.0,14,840658d1-c1da-8d39-f735-0626dca8b6fd,charles,1,,,0,7,"yes, now a horizontal line above that going to the right",a horizontal line ,"a horizontal line, ",L,C,L_C,2
4522,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7.0,0,a2521f50-a54e-6c8f-ecb3-077a6cef5e55,charles,1,,,0,0,"ok left red line, there is a horizontal block to the right of that line",a horizontal block ,"a horizontal block, ",L,Pi,L_Pi,3
4523,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7.0,2,aedab7b5-e2aa-55a7-4951-03edfd05a5f5,charles,1,,,1,1,"yes, now a horizontal on the left of that red line, this will also be an L",a horizontal l ,"a horizontal, L, ",L,Pi,L_Pi,3
4524,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7.0,4,31307e46-af79-7546-7e51-68dc5690f74d,charles,1,,,0,2,"yes, now vertical line above the left side of the block on the left side of red line",vertical line ,"vertical line, ",L,Pi,L_Pi,3
4525,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7.0,6,d7de701d-8eaf-b323-5f65-380029c836e0,charles,1,,,0,3,"yes, and one more above it",one more ,"one more, ",L,Pi,L_Pi,3
4526,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7.0,8,640ca20c-702a-5b67-b7ae-77585b45cf5a,charles,1,,,0,4,"yes, right red line skip one block to the right and put a vertical line",a vertical line ,"a vertical line, ",L,Pi,L_Pi,3
4527,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7.0,10,51497435-a9c9-a24e-fd72-3837705bacc2,charles,1,,,0,5,"we have done this shape, skip one block to the left of the red line and put a vertical line",a vertical line ,"a vertical line, ",L,Pi,L_Pi,3
4528,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7.0,12,113c1836-77f4-531b-fde9-d47dd89331ac,charles,1,,,0,6,"now connect the two, one horizontal above the left side going to the right",one horizontal ,"one horizontal, ",L,Pi,L_Pi,3
4529,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7.0,14,1d010478-c110-412c-3843-1ed6258694b6,charles,1,,,0,7,again to connect,again ,"again, ",L,Pi,L_Pi,3
4530,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8.0,0,efb80c63-f42f-338f-27e0-8e2fc06bad38,charles,1,,,0,0,the one on the right red line is exactly like the last one.  skip one to the right and go vertical,vertical ,"vertical, ",C,Pi,C_Pi,3
4531,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8.0,2,b52f6009-76c0-c651-f361-c49764e0dab3,charles,1,,,0,1,"that was for the right red line.  Stay on left red line, there is horizontal in the middle of the li",horizontal ,"horizontal, ",C,Pi,C_Pi,3
4532,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8.0,4,5e2d2454-e462-32e7-35c3-de958a647b9f,charles,1,,,0,2,"yes, now a vertical line above the left side of that block",a vertical line ,"a vertical line, ",C,Pi,C_Pi,3
4533,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8.0,6,67f8ab57-0572-7bb5-0bee-2ebdb44788bd,charles,1,,,0,3,"yes, now one more vertical above it",vertical ,"vertical, ",C,Pi,C_Pi,3
4534,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8.0,8,698eecba-da98-da57-166a-dfc43513198c,charles,1,,,0,4,yes now a horizontal line above that going to the right,a horizontal line ,"a horizontal line, ",C,Pi,C_Pi,3
4535,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8.0,10,ca6cb87c-dfb8-7708-91d2-125a95e19cb6,charles,1,,,0,5,"yes, now right red line, skip one to the right and put a vertical line",a vertical line ,"a vertical line, ",C,Pi,C_Pi,3
4536,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8.0,12,a2251838-35e1-392e-8a74-bec56951743e,charles,1,,,0,6,"right red line, skip one to the left and put a vertical line",a vertical line ,"a vertical line, ",C,Pi,C_Pi,3
4537,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8.0,14,ab341860-fefd-320b-f5ef-aa99010f5ddf,charles,1,,,0,7,connect the two above them,two ,"two, ",C,Pi,C_Pi,3
4538,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9.0,0,e80bb7eb-a499-99cf-87e5-1bbc22e9e671,charles,1,,,0,0,left red line.  skip one to the left and put a vertical line,a vertical line ,"a vertical line, ",Pi,C,Pi_C,3
4539,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9.0,2,8b3e00e7-6151-787e-4f02-7fe87d5d9031,charles,1,,,0,1,left red line skip one to the right and put a vertical line,a vertical line ,"a vertical line, ",Pi,C,Pi_C,3
4540,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9.0,4,9ad73702-140a-642e-10e8-57f88986148f,charles,1,,,0,2,"connect these two the same way we have before, horizontal lines above them",horizontal lines ,"horizontal lines, ",Pi,C,Pi_C,3
4541,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9.0,6,c095e099-7e24-0205-bb00-d206f8542953,charles,1,,,0,3,"yes, one more",one more ,"one more, ",Pi,C,Pi_C,3
4542,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9.0,8,9df497f1-6b5a-174d-3436-7eaa03ea038f,charles,1,,,0,4,"yes, now right red line is in the middle of the horizontal block",horizontal block ,"horizontal block, ",Pi,C,Pi_C,3
4543,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9.0,10,156e3ae5-4fe4-b735-5c29-b6dac1d7fbe9,charles,1,,,0,5,"yes, left side of that block put a vertical above it",a vertical ,"a vertical, ",Pi,C,Pi_C,3
4544,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9.0,12,cef980ce-c471-e21a-05f2-b928beb9c9e2,charles,1,,,0,6,yes and one more above that vertical,one more ,"one more, ",Pi,C,Pi_C,3
4545,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9.0,14,dd9539fc-f7cd-0b75-9d26-3e763d3703f8,charles,1,,,0,7,and a horizontal line above that going to the right,a horizontal line ,"a horizontal line, ",Pi,C,Pi_C,3
4546,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,10.0,0,f555a628-dd15-3fb4-9680-51b70723b796,charles,1,,,1,0,"left red line, same shape as last time. skip one block left and put vertical line",same shape vertical line ,"same shape, vertical line, ",Pi,L,Pi_L,3
4547,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,10.0,2,773b8350-2743-e0df-5e15-428a833cf90f,charles,1,,,0,1,skip one right from the left red line and vertical,vertical ,"vertical, ",Pi,L,Pi_L,3
4548,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,10.0,4,72789d75-97f0-bfcf-1c35-1dc942260a44,charles,2,,,0,2,"yes, now connect",connect ,"connect, ",Pi,L,Pi_L,3
4549,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,10.0,6,fb2323e7-d6a2-c379-e0c6-a8a74748f7ea,charles,0,,,0,3,yes,nan,,Pi,L,Pi_L,3
4550,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,10.0,8,bef874d7-6251-d74d-61f9-c40838330558,charles,1,,,1,4,right red line side will be L shape.  One horizontal line to the right of the right red line,l shape one horizontal line ,"L shape, One horizontal line, ",Pi,L,Pi_L,3
4551,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,10.0,10,3a724b9f-56fb-5c72-ed6a-1bfc81be81f4,charles,1,,,0,5,"yes, now one horizontal to the left of the right red lien",one horizontal ,"one horizontal, ",Pi,L,Pi_L,3
4552,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,10.0,12,ef82c4d6-438d-c8b1-9719-64f8d2fb05ca,charles,1,,,1,6,above that on the left side put vertical line to make an L,vertical line l ,"vertical line, L, ",Pi,L,Pi_L,3
4553,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,10.0,14,50c6fa8c-27a0-008c-0b44-361f16c7354a,charles,1,,,0,7,one more above it,one more ,"one more, ",Pi,L,Pi_L,3
4554,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,11.0,0,7c2b940d-9045-a445-958c-d60ea07f7f47,charles,1,,,0,0,last one buddy.  the left red line is in the middle of a horizontal line,a horizontal line ,"a horizontal line, ",C,L,C_L,4
4555,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,11.0,2,86fe0ded-fe38-784b-f489-362c10345193,charles,1,,,0,1,"yes, on the left side of that line put a vertical line above it",a vertical line ,"a vertical line, ",C,L,C_L,4
4556,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,11.0,4,62b22fd5-51c6-a2e4-6f48-744f7abc9f0b,charles,1,,,0,2,yes now on emore vertical above that,vertical ,"vertical, ",C,L,C_L,4
4557,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,11.0,6,1dd95d4c-0637-fdca-df46-30adbaaa6300,charles,1,,,0,3,and a horizontal above that going to the right,a horizontal ,"a horizontal, ",C,L,C_L,4
4558,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,11.0,8,ef89c2e7-aa17-0666-9b6e-83a96f2af3b2,charles,1,,,0,4,"right red line, horizontal line to the right",horizontal line ,"horizontal line, ",C,L,C_L,4
4559,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,11.0,10,2449213a-c2fa-b184-2232-4672f64e8f4a,charles,1,,,1,5,"this will be an L, put a horizontal line to the left of the red line",l a horizontal line ,"L, a horizontal line, ",C,L,C_L,4
4560,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,11.0,12,b49b93d5-1e70-9e19-07f7-9ee0e299cb48,charles,1,,,0,6,vertical above it,vertical ,"vertical, ",C,L,C_L,4
